SimulationV09.py[0, 150]
[762, 138]
[763, 76]
[764, 76]
[765, 138]
[766, 75]
[767, 76]
[768, 139]
[769, 76]
[770, 75]
[771, 138]
[772, 76]
[773, 75]
[774, 138]
[775, 76]
[776, 75]
[777, 138]
[778, 75]
[779, 75]
[780, 141]
[781, 77]
[782, 75]
[783, 139]
[784, 76]
[785, 75]
[786, 138]
[787, 76]
[788, 76]
[789, 139]
[790, 75]
[791, 75]
[792, 138]
[793, 75]
[794, 75]
[795, 139]
[796, 75]
[797, 75]
[798, 138]
[799, 75]
[800, 78]
[801, 140]
[802, 75]
[803, 76]
[804, 139]
[805, 76]
[806, 75]
[807, 139]
[808, 76]
[809, 76]
[810, 138]
[811, 75]
[812, 75]
[813, 138]
[814, 75]
[815, 76]
[816, 138]
[817, 75]
[818, 75]
[819, 138]
[820, 78]
[821, 77]
[822, 138]
[823, 76]
[824, 76]
[825, 139]
[826, 75]
[827, 76]
[828, 139]
[829, 76]
[830, 75]
[831, 138]
[832, 75]
[833, 75]
[834, 138]
[835, 76]
[836, 75]
[837, 138]
[838, 75]
[839, 75]
[840, 141]
[841, 77]
[842, 75]
[843, 139]
[844, 76]
[845, 76]
[846, 138]
[847, 76]
[848, 76]
[849, 139]
[850, 75]
[851, 75]
[852, 138]
[853, 75]
[854, 75]
[855, 139]
[856, 75]
[857, 75]
[858, 138]
[859, 75]
[860, 78]
[861, 140]
[862, 75]
[863, 76]
[864, 139]
[865, 76]
[866, 75]
[867, 139]
[868, 76]
[869, 76]
[870, 138]
[871, 75]
[872, 75]
[873, 138]
[874, 75]
[875, 76]
[876, 138]
[877, 75]
[878, 75]
[879, 138]
[880, 78]
[881, 77]
[882, 138]
[883, 76]
[884, 76]
[885, 139]
[886, 75]
[887, 76]
[888, 139]
[889, 76]
[890, 75]
[891, 138]
[892, 75]
[893, 75]
[894, 138]
[895, 76]
[896, 75]
[897, 138]
[898, 75]
[899, 75]
[900, 141]
[901, 77]
[902, 75]
[903, 139]
[904, 76]
[905, 76]
[906, 138]
[907, 76]
[908, 76]
[909, 139]
[910, 75]
[911, 75]
[912, 138]
[913, 75]
[914, 75]
[915, 139]
[916, 75]
[917, 75]
[918, 138]
[919, 75]
[920, 78]
[921, 140]
[922, 75]
[923, 76]
[924, 139]
[925, 76]
[926, 75]
[927, 139]
[928, 76]
[929, 76]
[930, 138]
[931, 75]
[932, 75]
[933, 138]
[934, 75]
[935, 76]
[936, 138]
[937, 75]
[938, 75]
[939, 138]
[940, 78]
[941, 77]
[942, 138]
[943, 76]
[944, 76]
[945, 139]
[946, 75]
[947, 76]
[948, 139]
[949, 76]
[950, 75]
[951, 138]
[952, 75]
[953, 75]
[954, 138]
[955, 76]
[956, 75]
[957, 138]
[958, 75]
[959, 75]
