SimulationV07.py[0, 287]
[235, 135]
[236, 135]
[237, 261]
[238, 135]
[239, 135]
[240, 284]
[241, 135]
[242, 135]
[243, 261]
[244, 135]
[245, 135]
[246, 261]
[247, 135]
[248, 135]
[249, 261]
[250, 136]
[251, 136]
[252, 261]
[253, 136]
[254, 135]
[255, 261]
[256, 135]
[257, 135]
[258, 261]
[259, 135]
[260, 158]
[261, 261]
[262, 135]
[263, 135]
[264, 261]
[265, 135]
[266, 135]
[267, 261]
[268, 135]
[269, 135]
[270, 262]
[271, 135]
[272, 135]
[273, 262]
[274, 135]
[275, 135]
[276, 261]
[277, 135]
[278, 135]
[279, 261]
[280, 158]
[281, 135]
[282, 261]
[283, 135]
[284, 135]
[285, 261]
[286, 135]
[287, 135]
[288, 262]
[289, 135]
[290, 136]
[291, 261]
[292, 135]
[293, 136]
[294, 261]
[295, 135]
[296, 135]
[297, 261]
[298, 135]
[299, 135]
[300, 283]
[301, 135]
[302, 135]
[303, 261]
[304, 136]
[305, 135]
[306, 261]
[307, 135]
[308, 136]
[309, 261]
[310, 136]
[311, 135]
[312, 261]
[313, 136]
[314, 135]
[315, 261]
[316, 135]
[317, 135]
[318, 261]
[319, 135]
[320, 156]
[321, 261]
[322, 135]
[323, 135]
[324, 262]
[325, 135]
[326, 135]
[327, 261]
[328, 136]
[329, 135]
[330, 262]
[331, 135]
[332, 135]
[333, 262]
[334, 135]
[335, 135]
[336, 261]
[337, 135]
[338, 135]
[339, 261]
[340, 155]
[341, 135]
[342, 261]
[343, 136]
[344, 136]
[345, 261]
[346, 135]
[347, 135]
[348, 262]
[349, 135]
[350, 136]
[351, 261]
[352, 135]
[353, 136]
[354, 261]
[355, 136]
[356, 135]
[357, 261]
[358, 135]
[359, 135]
[360, 279]
[361, 135]
[362, 135]
[363, 262]
[364, 136]
[365, 135]
[366, 261]
[367, 136]
[368, 136]
[369, 261]
[370, 137]
[371, 135]
[372, 261]
[373, 136]
[374, 135]
[375, 262]
[376, 135]
[377, 135]
[378, 261]
[379, 135]
[380, 151]
[381, 261]
[382, 135]
[383, 136]
[384, 262]
[385, 136]
[386, 135]
[387, 262]
[388, 136]
[389, 135]
[390, 263]
[391, 135]
[392, 136]
[393, 262]
[394, 135]
[395, 136]
[396, 261]
[397, 135]
[398, 135]
[399, 261]
[400, 150]
[401, 135]
[402, 261]
[403, 136]
[404, 136]
[405, 262]
[406, 135]
[407, 136]
[408, 262]
[409, 136]
[410, 137]
[411, 261]
[412, 136]
[413, 136]
[414, 261]
[415, 136]
[416, 135]
[417, 261]
[418, 135]
[419, 135]
[420, 276]
[421, 135]
[422, 135]
[423, 262]
[424, 136]
[425, 136]
[426, 261]
[427, 136]
[428, 136]
[429, 262]
[430, 137]
[431, 135]
[432, 262]
[433, 136]
[434, 135]
[435, 262]
[436, 135]
[437, 135]
[438, 261]
[439, 135]
[440, 150]
[441, 261]
[442, 135]
[443, 136]
[444, 262]
[445, 136]
[446, 135]
[447, 262]
[448, 136]
[449, 136]
[450, 263]
[451, 135]
[452, 136]
[453, 262]
[454, 135]
[455, 136]
[456, 261]
[457, 135]
[458, 135]
[459, 261]
[460, 150]
[461, 135]
[462, 261]
[463, 136]
[464, 136]
[465, 262]
[466, 135]
[467, 136]
[468, 262]
[469, 136]
[470, 137]
[471, 261]
[472, 136]
[473, 136]
[474, 261]
[475, 136]
[476, 135]
[477, 261]
[478, 135]
[479, 135]
