SimulationV08.py[0, 277]
[243, 157]
[244, 216]
[245, 155]
[246, 156]
[247, 217]
[248, 156]
[249, 154]
[250, 219]
[251, 153]
[252, 153]
[253, 216]
[254, 153]
[255, 153]
[256, 217]
[257, 153]
[258, 153]
[259, 216]
[260, 158]
[261, 153]
[262, 218]
[263, 156]
[264, 154]
[265, 216]
[266, 155]
[267, 156]
[268, 217]
[269, 156]
[270, 154]
[271, 219]
[272, 153]
[273, 153]
[274, 216]
[275, 153]
[276, 153]
[277, 217]
[278, 153]
[279, 153]
[280, 221]
[281, 153]
[282, 153]
[283, 218]
[284, 156]
[285, 154]
[286, 216]
[287, 155]
[288, 156]
[289, 217]
[290, 156]
[291, 154]
[292, 219]
[293, 153]
[294, 153]
[295, 216]
[296, 153]
[297, 153]
[298, 217]
[299, 153]
[300, 158]
[301, 216]
[302, 153]
[303, 155]
[304, 219]
[305, 154]
[306, 153]
[307, 218]
[308, 156]
[309, 154]
[310, 219]
[311, 154]
[312, 156]
[313, 216]
[314, 153]
[315, 153]
[316, 216]
[317, 153]
[318, 154]
[319, 216]
[320, 158]
[321, 153]
[322, 216]
[323, 155]
[324, 156]
[325, 217]
[326, 153]
[327, 155]
[328, 219]
[329, 154]
[330, 156]
[331, 217]
[332, 156]
[333, 153]
[334, 216]
[335, 153]
[336, 153]
[337, 216]
[338, 154]
[339, 153]
[340, 221]
[341, 153]
[342, 153]
[343, 218]
[344, 156]
[345, 154]
[346, 216]
[347, 155]
[348, 156]
[349, 217]
[350, 156]
[351, 154]
[352, 219]
[353, 153]
[354, 153]
[355, 216]
[356, 153]
[357, 153]
[358, 217]
[359, 153]
[360, 158]
[361, 216]
[362, 153]
[363, 155]
[364, 219]
[365, 154]
[366, 153]
[367, 218]
[368, 156]
[369, 154]
[370, 219]
[371, 154]
[372, 156]
[373, 216]
[374, 153]
[375, 153]
[376, 216]
[377, 153]
[378, 154]
[379, 216]
[380, 157]
[381, 154]
[382, 216]
[383, 153]
[384, 155]
[385, 219]
[386, 154]
[387, 153]
[388, 218]
[389, 156]
[390, 154]
[391, 189]
[392, 154]
[393, 156]
[394, 186]
[395, 153]
[396, 153]
[397, 216]
[398, 153]
[399, 154]
[400, 220]
[401, 154]
[402, 153]
[403, 201]
[404, 155]
[405, 156]
[406, 187]
[407, 153]
[408, 155]
[409, 189]
[410, 154]
[411, 156]
[412, 217]
[413, 156]
[414, 153]
[415, 216]
[416, 153]
[417, 153]
[418, 201]
[419, 154]
[420, 157]
[421, 187]
[422, 153]
[423, 153]
[424, 188]
[425, 156]
[426, 154]
[427, 216]
[428, 155]
[429, 156]
[430, 217]
[431, 156]
[432, 154]
[433, 202]
[434, 155]
[435, 153]
[436, 186]
[437, 153]
[438, 153]
[439, 187]
[440, 157]
[441, 154]
[442, 216]
[443, 153]
[444, 155]
[445, 219]
[446, 154]
[447, 153]
[448, 203]
[449, 156]
[450, 153]
[451, 186]
[452, 154]
[453, 156]
[454, 187]
[455, 154]
[456, 155]
[457, 216]
[458, 153]
[459, 153]
[460, 216]
[461, 158]
[462, 154]
[463, 201]
[464, 153]
[465, 155]
[466, 189]
[467, 153]
[468, 153]
[469, 187]
[470, 153]
[471, 155]
[472, 219]
[473, 153]
[474, 154]
[475, 219]
[476, 153]
[477, 154]
[478, 202]
[479, 155]
