SimulationV012.py[0, 98]
[348, 90]
[349, 45]
[350, 45]
[351, 90]
[352, 45]
[353, 45]
[354, 90]
[355, 45]
[356, 45]
[357, 91]
[358, 45]
[359, 45]
[360, 95]
[361, 45]
[362, 45]
[363, 90]
[364, 45]
[365, 45]
[366, 91]
[367, 46]
[368, 45]
[369, 90]
[370, 45]
[371, 45]
[372, 90]
[373, 45]
[374, 45]
[375, 90]
[376, 45]
[377, 46]
[378, 90]
[379, 45]
[380, 50]
[381, 90]
[382, 45]
[383, 45]
[384, 90]
[385, 45]
[386, 46]
[387, 91]
[388, 45]
[389, 45]
[390, 90]
[391, 45]
[392, 45]
[393, 90]
[394, 45]
[395, 45]
[396, 90]
[397, 46]
[398, 45]
[399, 90]
[400, 50]
[401, 45]
[402, 90]
[403, 45]
[404, 45]
[405, 90]
[406, 46]
[407, 46]
[408, 90]
[409, 45]
[410, 45]
[411, 90]
[412, 45]
[413, 45]
[414, 90]
[415, 45]
[416, 45]
[417, 91]
[418, 45]
[419, 45]
[420, 95]
[421, 45]
[422, 45]
[423, 90]
[424, 45]
[425, 45]
[426, 91]
[427, 46]
[428, 45]
[429, 90]
[430, 45]
[431, 45]
[432, 90]
[433, 45]
[434, 45]
[435, 90]
[436, 45]
[437, 46]
[438, 90]
[439, 45]
[440, 50]
[441, 90]
[442, 45]
[443, 45]
[444, 90]
[445, 45]
[446, 46]
[447, 91]
[448, 45]
[449, 45]
[450, 90]
[451, 45]
[452, 45]
[453, 90]
[454, 45]
[455, 45]
[456, 90]
[457, 46]
[458, 45]
[459, 90]
[460, 50]
[461, 45]
[462, 90]
[463, 45]
[464, 45]
[465, 90]
[466, 46]
[467, 46]
[468, 90]
[469, 45]
[470, 45]
[471, 90]
[472, 45]
[473, 45]
[474, 90]
[475, 45]
[476, 45]
[477, 90]
[478, 46]
[479, 45]
[480, 95]
[481, 45]
[482, 45]
[483, 90]
[484, 45]
[485, 45]
[486, 91]
[487, 46]
[488, 45]
[489, 90]
[490, 45]
[491, 45]
[492, 90]
[493, 45]
[494, 45]
[495, 90]
[496, 45]
[497, 45]
[498, 91]
[499, 45]
[500, 50]
[501, 90]
[502, 45]
[503, 45]
[504, 90]
[505, 45]
[506, 46]
[507, 91]
[508, 45]
[509, 45]
[510, 90]
[511, 45]
[512, 45]
[513, 90]
[514, 45]
[515, 45]
[516, 90]
[517, 45]
[518, 46]
[519, 90]
[520, 48]
[521, 45]
[522, 91]
[523, 46]
[524, 45]
[525, 90]
[526, 46]
[527, 46]
[528, 90]
[529, 45]
[530, 45]
[531, 90]
[532, 45]
[533, 45]
[534, 90]
[535, 45]
[536, 45]
[537, 90]
[538, 46]
[539, 45]
[540, 93]
[541, 45]
[542, 46]
[543, 91]
[544, 45]
[545, 45]
[546, 91]
[547, 46]
[548, 45]
[549, 90]
[550, 45]
[551, 45]
[552, 90]
[553, 45]
[554, 45]
[555, 90]
[556, 45]
[557, 45]
[558, 91]
[559, 45]
[560, 48]
[561, 90]
[562, 46]
[563, 46]
[564, 90]
[565, 45]
[566, 46]
[567, 91]
[568, 45]
[569, 45]
[570, 90]
[571, 45]
[572, 45]
[573, 90]
[574, 45]
[575, 45]
[576, 90]
[577, 45]
[578, 46]
[579, 90]
[580, 48]
[581, 45]
[582, 91]
[583, 46]
[584, 45]
[585, 90]
[586, 46]
[587, 46]
[588, 90]
[589, 45]
[590, 45]
[591, 90]
[592, 45]
[593, 45]
[594, 90]
[595, 45]
[596, 45]
[597, 90]
[598, 46]
[599, 45]
[600, 93]
[601, 45]
[602, 46]
[603, 91]
[604, 45]
[605, 45]
[606, 91]
[607, 46]
[608, 45]
[609, 90]
[610, 45]
[611, 45]
[612, 90]
[613, 45]
[614, 45]
[615, 90]
[616, 45]
[617, 45]
[618, 91]
[619, 45]
[620, 48]
[621, 90]
[622, 46]
[623, 46]
[624, 90]
[625, 45]
[626, 46]
[627, 91]
[628, 45]
[629, 45]
[630, 90]
[631, 45]
[632, 45]
[633, 90]
[634, 45]
[635, 45]
[636, 90]
[637, 45]
[638, 46]
[639, 90]
[640, 48]
[641, 45]
[642, 91]
[643, 46]
[644, 45]
[645, 90]
[646, 46]
[647, 46]
[648, 90]
[649, 45]
[650, 45]
[651, 90]
[652, 45]
[653, 45]
[654, 90]
[655, 45]
[656, 45]
[657, 90]
[658, 46]
[659, 45]
[660, 93]
[661, 45]
[662, 46]
[663, 91]
[664, 45]
[665, 45]
[666, 91]
[667, 46]
[668, 45]
[669, 90]
[670, 45]
[671, 45]
[672, 90]
[673, 45]
[674, 45]
[675, 90]
[676, 45]
[677, 45]
[678, 91]
[679, 45]
[680, 48]
[681, 90]
[682, 45]
[683, 46]
[684, 90]
[685, 45]
[686, 47]
[687, 91]
[688, 45]
[689, 45]
[690, 90]
[691, 45]
[692, 45]
[693, 90]
[694, 45]
[695, 45]
[696, 90]
[697, 45]
[698, 46]
[699, 90]
[700, 47]
[701, 46]
[702, 90]
[703, 46]
[704, 45]
[705, 90]
[706, 47]
[707, 46]
[708, 90]
[709, 45]
[710, 45]
[711, 90]
[712, 45]
[713, 45]
[714, 90]
[715, 45]
[716, 45]
[717, 90]
[718, 46]
[719, 45]
[720, 92]
[721, 46]
[722, 45]
[723, 91]
[724, 45]
[725, 45]
[726, 92]
[727, 46]
[728, 45]
[729, 90]
[730, 45]
[731, 45]
[732, 90]
[733, 45]
[734, 45]
[735, 90]
[736, 45]
[737, 45]
[738, 91]
[739, 45]
[740, 47]
[741, 91]
[742, 45]
[743, 46]
[744, 90]
[745, 45]
[746, 47]
[747, 91]
[748, 45]
[749, 45]
[750, 90]
[751, 45]
[752, 45]
[753, 90]
[754, 45]
[755, 45]
[756, 90]
[757, 45]
[758, 46]
[759, 90]
[760, 47]
[761, 46]
[762, 90]
[763, 46]
[764, 45]
[765, 90]
[766, 47]
[767, 46]
[768, 90]
[769, 45]
[770, 45]
[771, 90]
[772, 45]
[773, 45]
[774, 90]
[775, 45]
[776, 45]
[777, 90]
[778, 46]
[779, 45]
[780, 92]
[781, 46]
[782, 45]
[783, 91]
[784, 45]
[785, 45]
[786, 92]
[787, 46]
[788, 45]
[789, 90]
[790, 45]
[791, 45]
[792, 90]
[793, 45]
[794, 45]
[795, 90]
[796, 45]
[797, 45]
[798, 91]
[799, 45]
[800, 47]
[801, 91]
[802, 45]
[803, 46]
[804, 90]
[805, 45]
[806, 47]
[807, 91]
[808, 45]
[809, 45]
[810, 90]
[811, 45]
[812, 45]
[813, 90]
[814, 45]
[815, 45]
[816, 90]
[817, 45]
[818, 46]
[819, 90]
[820, 47]
[821, 46]
[822, 90]
[823, 46]
[824, 45]
[825, 90]
[826, 47]
[827, 46]
[828, 90]
[829, 45]
[830, 45]
[831, 90]
[832, 45]
[833, 45]
[834, 90]
[835, 45]
[836, 45]
[837, 90]
[838, 46]
[839, 45]
[840, 92]
[841, 46]
[842, 45]
[843, 91]
[844, 45]
[845, 45]
[846, 92]
[847, 46]
[848, 45]
[849, 90]
[850, 45]
[851, 45]
[852, 90]
[853, 45]
[854, 45]
[855, 90]
[856, 45]
[857, 45]
[858, 91]
[859, 45]
[860, 47]
[861, 91]
[862, 45]
[863, 46]
[864, 90]
[865, 45]
[866, 47]
[867, 91]
[868, 45]
[869, 45]
[870, 90]
[871, 45]
[872, 45]
[873, 90]
[874, 45]
[875, 45]
[876, 90]
[877, 45]
[878, 46]
[879, 90]
[880, 47]
[881, 45]
[882, 90]
[883, 46]
[884, 45]
[885, 91]
[886, 47]
[887, 46]
[888, 90]
[889, 45]
[890, 45]
[891, 90]
[892, 45]
[893, 45]
[894, 90]
[895, 45]
[896, 45]
[897, 90]
[898, 46]
[899, 45]
[900, 92]
[901, 45]
[902, 45]
[903, 91]
[904, 45]
[905, 46]
[906, 92]
[907, 46]
[908, 45]
[909, 90]
[910, 45]
[911, 45]
[912, 90]
[913, 45]
[914, 45]
[915, 90]
[916, 45]
[917, 45]
[918, 91]
[919, 45]
[920, 47]
[921, 90]
[922, 45]
[923, 46]
[924, 90]
[925, 46]
[926, 47]
[927, 91]
[928, 45]
[929, 45]
[930, 90]
[931, 45]
[932, 45]
[933, 90]
[934, 45]
[935, 45]
[936, 90]
[937, 45]
[938, 46]
[939, 90]
[940, 47]
[941, 45]
[942, 90]
[943, 46]
[944, 45]
[945, 91]
[946, 47]
[947, 46]
[948, 90]
[949, 45]
[950, 45]
[951, 90]
[952, 45]
[953, 45]
[954, 90]
[955, 45]
[956, 45]
[957, 90]
[958, 46]
[959, 45]
[960, 92]
[961, 45]
[962, 45]
[963, 91]
[964, 45]
[965, 46]
[966, 91]
[967, 46]
[968, 45]
[969, 90]
[970, 45]
[971, 45]
[972, 90]
[973, 45]
[974, 45]
[975, 90]
[976, 45]
[977, 45]
[978, 92]
[979, 45]
[980, 47]
[981, 90]
[982, 45]
[983, 46]
[984, 90]
[985, 46]
[986, 46]
[987, 91]
[988, 45]
[989, 45]
[990, 90]
[991, 45]
[992, 45]
[993, 90]
[994, 45]
[995, 45]
[996, 90]
[997, 45]
[998, 47]
[999, 90]
[1000, 47]
[1001, 45]
[1002, 90]
[1003, 46]
[1004, 45]
[1005, 91]
[1006, 46]
[1007, 46]
[1008, 90]
[1009, 45]
[1010, 45]
[1011, 90]
[1012, 45]
[1013, 45]
[1014, 90]
[1015, 45]
[1016, 45]
[1017, 90]
[1018, 46]
[1019, 45]
[1020, 92]
[1021, 45]
[1022, 45]
[1023, 91]
[1024, 45]
[1025, 46]
[1026, 90]
[1027, 46]
[1028, 45]
[1029, 90]
[1030, 45]
[1031, 45]
[1032, 90]
[1033, 45]
[1034, 46]
[1035, 90]
[1036, 45]
[1037, 45]
[1038, 91]
[1039, 45]
[1040, 47]
[1041, 90]
[1042, 45]
[1043, 46]
[1044, 90]
[1045, 46]
[1046, 45]
[1047, 91]
[1048, 45]
[1049, 45]
[1050, 90]
[1051, 45]
[1052, 45]
[1053, 90]
[1054, 46]
[1055, 45]
[1056, 90]
[1057, 45]
[1058, 47]
[1059, 90]
[1060, 47]
[1061, 45]
[1062, 90]
[1063, 46]
[1064, 45]
[1065, 91]
[1066, 45]
[1067, 46]
[1068, 90]
[1069, 45]
[1070, 45]
[1071, 90]
[1072, 45]
[1073, 45]
[1074, 91]
[1075, 45]
[1076, 45]
[1077, 90]
[1078, 47]
[1079, 45]
[1080, 92]
[1081, 45]
[1082, 45]
[1083, 91]
[1084, 45]
[1085, 46]
[1086, 90]
[1087, 46]
[1088, 45]
[1089, 90]
[1090, 45]
[1091, 45]
[1092, 90]
[1093, 45]
[1094, 46]
[1095, 90]
[1096, 45]
[1097, 45]
[1098, 92]
[1099, 45]
[1100, 47]
[1101, 90]
[1102, 45]
[1103, 46]
[1104, 90]
[1105, 46]
[1106, 45]
[1107, 91]
[1108, 45]
[1109, 45]
[1110, 90]
[1111, 45]
[1112, 45]
[1113, 90]
[1114, 46]
[1115, 45]
[1116, 90]
[1117, 45]
[1118, 47]
[1119, 90]
[1120, 47]
[1121, 45]
[1122, 90]
[1123, 46]
[1124, 45]
[1125, 91]
[1126, 45]
[1127, 46]
[1128, 90]
[1129, 45]
[1130, 45]
[1131, 90]
[1132, 45]
[1133, 45]
[1134, 91]
[1135, 45]
[1136, 45]
[1137, 90]
[1138, 47]
[1139, 45]
[1140, 92]
[1141, 45]
[1142, 45]
[1143, 91]
[1144, 45]
[1145, 46]
[1146, 90]
[1147, 46]
[1148, 45]
[1149, 90]
[1150, 45]
[1151, 45]
[1152, 90]
[1153, 45]
[1154, 46]
[1155, 90]
[1156, 45]
[1157, 45]
[1158, 92]
[1159, 45]
[1160, 47]
[1161, 90]
[1162, 45]
[1163, 46]
[1164, 90]
[1165, 46]
[1166, 45]
[1167, 91]
[1168, 45]
[1169, 45]
[1170, 90]
[1171, 45]
[1172, 45]
[1173, 90]
[1174, 45]
[1175, 45]
[1176, 90]
[1177, 45]
[1178, 47]
[1179, 90]
[1180, 47]
[1181, 45]
[1182, 91]
[1183, 45]
[1184, 45]
[1185, 91]
[1186, 45]
[1187, 46]
[1188, 90]
[1189, 45]
[1190, 45]
[1191, 90]
[1192, 45]
[1193, 45]
[1194, 90]
[1195, 45]
[1196, 45]
[1197, 90]
[1198, 47]
[1199, 45]
[1200, 92]
[1201, 46]
[1202, 46]
[1203, 90]
[1204, 45]
[1205, 46]
[1206, 90]
[1207, 46]
[1208, 45]
[1209, 90]
[1210, 45]
[1211, 45]
[1212, 90]
[1213, 45]
[1214, 45]
[1215, 90]
[1216, 45]
[1217, 45]
[1218, 92]
[1219, 45]
[1220, 47]
[1221, 90]
[1222, 46]
[1223, 45]
[1224, 90]
[1225, 46]
[1226, 45]
[1227, 91]
[1228, 45]
[1229, 45]
[1230, 90]
[1231, 45]
[1232, 45]
[1233, 90]
[1234, 45]
[1235, 45]
[1236, 90]
[1237, 45]
[1238, 47]
[1239, 90]
[1240, 47]
[1241, 45]
[1242, 91]
[1243, 45]
[1244, 45]
[1245, 91]
[1246, 45]
[1247, 47]
[1248, 90]
[1249, 45]
[1250, 45]
[1251, 90]
[1252, 45]
[1253, 45]
[1254, 90]
[1255, 45]
[1256, 45]
[1257, 90]
[1258, 47]
[1259, 45]
[1260, 92]
[1261, 45]
[1262, 46]
[1263, 90]
[1264, 45]
[1265, 46]
[1266, 90]
[1267, 47]
[1268, 45]
[1269, 90]
[1270, 45]
[1271, 45]
[1272, 90]
[1273, 45]
[1274, 45]
[1275, 90]
[1276, 45]
[1277, 45]
[1278, 92]
[1279, 45]
[1280, 47]
[1281, 90]
[1282, 46]
[1283, 45]
[1284, 90]
[1285, 46]
[1286, 45]
[1287, 92]
[1288, 45]
[1289, 45]
[1290, 90]
[1291, 45]
[1292, 45]
[1293, 90]
[1294, 45]
[1295, 45]
[1296, 90]
[1297, 45]
[1298, 46]
[1299, 90]
[1300, 47]
[1301, 45]
[1302, 91]
[1303, 45]
[1304, 45]
[1305, 91]
[1306, 45]
[1307, 47]
[1308, 90]
[1309, 45]
[1310, 45]
[1311, 91]
[1312, 45]
[1313, 45]
[1314, 90]
[1315, 45]
[1316, 45]
[1317, 90]
[1318, 46]
[1319, 45]
[1320, 92]
[1321, 45]
[1322, 46]
[1323, 90]
[1324, 45]
[1325, 46]
[1326, 90]
[1327, 47]
[1328, 45]
[1329, 90]
[1330, 45]
[1331, 46]
[1332, 90]
[1333, 45]
[1334, 45]
[1335, 90]
[1336, 45]
[1337, 45]
[1338, 91]
[1339, 45]
[1340, 47]
[1341, 90]
[1342, 46]
[1343, 45]
[1344, 90]
[1345, 46]
[1346, 45]
[1347, 92]
[1348, 45]
[1349, 45]
[1350, 90]
[1351, 46]
[1352, 45]
[1353, 90]
[1354, 45]
[1355, 45]
[1356, 90]
[1357, 45]
[1358, 46]
[1359, 90]
[1360, 47]
[1361, 45]
[1362, 91]
[1363, 45]
[1364, 45]
[1365, 91]
[1366, 45]
[1367, 47]
[1368, 90]
[1369, 45]
[1370, 45]
[1371, 91]
[1372, 45]
[1373, 45]
[1374, 90]
[1375, 45]
[1376, 45]
[1377, 90]
[1378, 46]
[1379, 45]
[1380, 91]
[1381, 45]
[1382, 46]
[1383, 90]
[1384, 45]
[1385, 46]
[1386, 90]
[1387, 47]
[1388, 45]
[1389, 90]
[1390, 45]
[1391, 46]
[1392, 90]
[1393, 45]
[1394, 45]
[1395, 90]
[1396, 45]
[1397, 45]
[1398, 91]
[1399, 45]
[1400, 46]
[1401, 90]
[1402, 46]
[1403, 45]
[1404, 90]
[1405, 46]
[1406, 45]
[1407, 92]
[1408, 46]
[1409, 45]
[1410, 90]
[1411, 46]
[1412, 45]
[1413, 90]
[1414, 45]
[1415, 45]
[1416, 90]
[1417, 45]
[1418, 46]
[1419, 90]
[1420, 46]
[1421, 45]
[1422, 91]
[1423, 45]
[1424, 45]
[1425, 91]
[1426, 45]
[1427, 47]
[1428, 91]
[1429, 45]
[1430, 45]
[1431, 91]
[1432, 45]
[1433, 45]
[1434, 90]
[1435, 45]
[1436, 45]
[1437, 90]
[1438, 46]
[1439, 45]
