SimulationV07.py[0, 276]
[235, 135]
[236, 135]
[237, 252]
[238, 135]
[239, 135]
[240, 268]
[241, 135]
[242, 135]
[243, 252]
[244, 135]
[245, 135]
[246, 255]
[247, 135]
[248, 138]
[249, 252]
[250, 135]
[251, 136]
[252, 253]
[253, 135]
[254, 135]
[255, 252]
[256, 135]
[257, 135]
[258, 252]
[259, 135]
[260, 151]
[261, 252]
[262, 135]
[263, 135]
[264, 252]
[265, 135]
[266, 138]
[267, 252]
[268, 138]
[269, 135]
[270, 252]
[271, 136]
[272, 136]
[273, 252]
[274, 135]
[275, 135]
[276, 252]
[277, 135]
[278, 135]
[279, 252]
[280, 151]
[281, 135]
[282, 252]
[283, 135]
[284, 135]
[285, 252]
[286, 138]
[287, 135]
[288, 255]
[289, 135]
[290, 135]
[291, 253]
[292, 136]
[293, 135]
[294, 252]
[295, 135]
[296, 135]
[297, 252]
[298, 135]
[299, 135]
[300, 267]
[301, 135]
[302, 135]
[303, 252]
[304, 135]
[305, 136]
[306, 255]
[307, 135]
[308, 138]
[309, 252]
[310, 135]
[311, 136]
[312, 252]
[313, 135]
[314, 135]
[315, 252]
[316, 135]
[317, 135]
[318, 252]
[319, 135]
[320, 150]
[321, 252]
[322, 135]
[323, 135]
[324, 252]
[325, 137]
[326, 138]
[327, 252]
[328, 138]
[329, 135]
[330, 252]
[331, 136]
[332, 135]
[333, 252]
[334, 135]
[335, 135]
[336, 252]
[337, 135]
[338, 135]
[339, 252]
[340, 149]
[341, 135]
[342, 252]
[343, 135]
[344, 135]
[345, 254]
[346, 139]
[347, 135]
[348, 255]
[349, 135]
[350, 135]
[351, 253]
[352, 135]
[353, 135]
[354, 252]
[355, 135]
[356, 135]
[357, 252]
[358, 135]
[359, 135]
[360, 265]
[361, 135]
[362, 135]
[363, 252]
[364, 135]
[365, 138]
[366, 256]
[367, 135]
[368, 138]
[369, 252]
[370, 135]
[371, 136]
[372, 252]
[373, 135]
[374, 135]
[375, 252]
[376, 135]
[377, 135]
[378, 252]
[379, 135]
[380, 146]
[381, 252]
[382, 135]
[383, 135]
[384, 252]
[385, 137]
[386, 139]
[387, 252]
[388, 138]
[389, 135]
[390, 253]
[391, 136]
[392, 135]
[393, 253]
[394, 135]
[395, 135]
[396, 252]
[397, 135]
[398, 136]
[399, 252]
[400, 145]
[401, 135]
[402, 252]
[403, 135]
[404, 135]
[405, 254]
[406, 139]
[407, 135]
[408, 255]
[409, 135]
[410, 136]
[411, 253]
[412, 136]
[413, 136]
[414, 252]
[415, 135]
[416, 135]
[417, 252]
[418, 136]
[419, 135]
[420, 262]
[421, 135]
[422, 135]
[423, 252]
[424, 135]
[425, 137]
[426, 256]
[427, 135]
[428, 138]
[429, 252]
[430, 136]
[431, 136]
[432, 253]
[433, 136]
[434, 135]
[435, 252]
[436, 135]
[437, 135]
[438, 253]
[439, 135]
[440, 145]
[441, 252]
[442, 135]
[443, 135]
[444, 252]
[445, 137]
[446, 139]
[447, 252]
[448, 138]
[449, 135]
[450, 253]
[451, 136]
[452, 136]
[453, 253]
[454, 135]
[455, 135]
[456, 252]
[457, 135]
[458, 136]
[459, 252]
[460, 145]
[461, 135]
[462, 252]
[463, 135]
[464, 135]
[465, 254]
[466, 139]
[467, 135]
[468, 255]
[469, 135]
[470, 136]
[471, 253]
[472, 136]
[473, 136]
[474, 252]
[475, 135]
[476, 135]
[477, 252]
[478, 136]
[479, 135]
